"","FECHA","NOMBRE_DIA","FESTIVO","SEMANA","MES","AÑO","COMUNA","Freq"
"2","1/1/2014","MIERCOLES","2",1,1,2014,"Aranjuez",6
"3","1/1/2014","MIERCOLES","2",1,1,2014,"Belén",6
"4","1/1/2014","MIERCOLES","2",1,1,2014,"Buenos Aires",6
"5","1/1/2014","MIERCOLES","2",1,1,2014,"Castilla",7
"6","1/1/2014","MIERCOLES","2",1,1,2014,"Doce de Octubre",4
"7","1/1/2014","MIERCOLES","2",1,1,2014,"El Poblado",2
"8","1/1/2014","MIERCOLES","2",1,1,2014,"Guayabal",3
"9","1/1/2014","MIERCOLES","2",1,1,2014,"La América",1
"10","1/1/2014","MIERCOLES","2",1,1,2014,"La Candelaria",8
"11","1/1/2014","MIERCOLES","2",1,1,2014,"Laureles Estadio",3
"12","1/1/2014","MIERCOLES","2",1,1,2014,"Manrique",10
"13","1/1/2014","MIERCOLES","2",1,1,2014,"Popular",5
"14","1/1/2014","MIERCOLES","2",1,1,2014,"Robledo",9
"15","1/1/2014","MIERCOLES","2",1,1,2014,"San Javier",1
"16","1/1/2014","MIERCOLES","2",1,1,2014,"Santa Cruz",0
"17","1/1/2014","MIERCOLES","2",1,1,2014,"Villa Hermosa",1
"18","1/1/2015","JUEVES","2",1,1,2015,"La Candelaria",2
"19","1/1/2015","JUEVES","2",1,1,2015,"Buenos Aires",2
"20","1/1/2015","JUEVES","2",1,1,2015,"Castilla",10
"21","1/1/2015","JUEVES","2",1,1,2015,"Guayabal",4
"22","1/1/2015","JUEVES","2",1,1,2015,"Manrique",4
"23","1/1/2015","JUEVES","2",1,1,2015,"El Poblado",1
"24","1/1/2015","JUEVES","2",1,1,2015,"Robledo",9
"25","1/1/2015","JUEVES","2",1,1,2015,"Laureles Estadio",1
"26","1/1/2015","JUEVES","2",1,1,2015,"Santa Cruz",2
"27","1/1/2015","JUEVES","2",1,1,2015,"Belén",4
"28","1/1/2015","JUEVES","2",1,1,2015,"Villa Hermosa",2
"29","1/1/2015","JUEVES","2",1,1,2015,"Doce de Octubre",6
"30","1/1/2015","JUEVES","2",1,1,2015,"La América",0
"31","1/1/2015","JUEVES","2",1,1,2015,"San Javier",2
"32","1/1/2015","JUEVES","2",1,1,2015,"Popular",3
"34","1/1/2015","JUEVES","2",1,1,2015,"Aranjuez",12
"35","1/1/2016","VIERNES","2",1,1,2016,"San Javier",3
"36","1/1/2016","VIERNES","2",1,1,2016,"El Poblado",3
"37","1/1/2016","VIERNES","2",1,1,2016,"Manrique",2
"38","1/1/2016","VIERNES","2",1,1,2016,"Laureles Estadio",3
"39","1/1/2016","VIERNES","2",1,1,2016,"Castilla",10
"40","1/1/2016","VIERNES","2",1,1,2016,"Buenos Aires",3
"41","1/1/2016","VIERNES","2",1,1,2016,"Popular",0
"42","1/1/2016","VIERNES","2",1,1,2016,"La América",3
"43","1/1/2016","VIERNES","2",1,1,2016,"Doce de Octubre",6
"44","1/1/2016","VIERNES","2",1,1,2016,"Villa Hermosa",3
"45","1/1/2016","VIERNES","2",1,1,2016,"Guayabal",1
"46","1/1/2016","VIERNES","2",1,1,2016,"Santa Cruz",3
"47","1/1/2016","VIERNES","2",1,1,2016,"Robledo",6
"49","1/1/2016","VIERNES","2",1,1,2016,"Belén",4
"50","1/1/2016","VIERNES","2",1,1,2016,"Aranjuez",6
"51","1/1/2016","VIERNES","2",1,1,2016,"La Candelaria",6
"52","1/1/2017","DOMINGO","2",1,1,2017,"Doce de Octubre",6
"53","1/1/2017","DOMINGO","2",1,1,2017,"El Poblado",1
"54","1/1/2017","DOMINGO","2",1,1,2017,"Castilla",6
"55","1/1/2017","DOMINGO","2",1,1,2017,"Villa Hermosa",8
"56","1/1/2017","DOMINGO","2",1,1,2017,"Popular",3
"57","1/1/2017","DOMINGO","2",1,1,2017,"La América",1
"58","1/1/2017","DOMINGO","2",1,1,2017,"Aranjuez",4
"59","1/1/2017","DOMINGO","2",1,1,2017,"Laureles Estadio",4
"61","1/1/2017","DOMINGO","2",1,1,2017,"Manrique",7
"62","1/1/2017","DOMINGO","2",1,1,2017,"Guayabal",3
"63","1/1/2017","DOMINGO","2",1,1,2017,"Buenos Aires",4
"64","1/1/2017","DOMINGO","2",1,1,2017,"Robledo",10
"65","1/1/2017","DOMINGO","2",1,1,2017,"San Javier",2
"66","1/1/2017","DOMINGO","2",1,1,2017,"La Candelaria",7
"67","1/1/2017","DOMINGO","2",1,1,2017,"Santa Cruz",2
"68","1/1/2017","DOMINGO","2",1,1,2017,"Belén",1
"69","1/1/2018","LUNES","2",1,1,2018,"Belén",12
"70","1/1/2018","LUNES","2",1,1,2018,"Laureles Estadio",3
"72","1/1/2018","LUNES","2",1,1,2018,"La América",3
"73","1/1/2018","LUNES","2",1,1,2018,"Buenos Aires",2
"74","1/1/2018","LUNES","2",1,1,2018,"Villa Hermosa",4
"75","1/1/2018","LUNES","2",1,1,2018,"La Candelaria",6
"76","1/1/2018","LUNES","2",1,1,2018,"Manrique",5
"77","1/1/2018","LUNES","2",1,1,2018,"Castilla",7
"78","1/1/2018","LUNES","2",1,1,2018,"Doce de Octubre",1
"79","1/1/2018","LUNES","2",1,1,2018,"Robledo",5
"80","1/1/2018","LUNES","2",1,1,2018,"Popular",3
"81","1/1/2018","LUNES","2",1,1,2018,"Aranjuez",5
"82","1/1/2018","LUNES","2",1,1,2018,"El Poblado",1
"83","1/1/2018","LUNES","2",1,1,2018,"Guayabal",3
"84","1/1/2018","LUNES","2",1,1,2018,"Santa Cruz",0
"85","1/1/2018","LUNES","2",1,1,2018,"San Javier",0
"86","1/10/2014","VIERNES","0",2,1,2014,"Robledo",10
"87","1/10/2014","VIERNES","0",2,1,2014,"Villa Hermosa",1
"88","1/10/2014","VIERNES","0",2,1,2014,"Popular",0
"89","1/10/2014","VIERNES","0",2,1,2014,"San Javier",1
"90","1/10/2014","VIERNES","0",2,1,2014,"La Candelaria",16
"91","1/10/2014","VIERNES","0",2,1,2014,"Aranjuez",8
"92","1/10/2014","VIERNES","0",2,1,2014,"Manrique",5
"93","1/10/2014","VIERNES","0",2,1,2014,"Santa Cruz",0
"94","1/10/2014","VIERNES","0",2,1,2014,"El Poblado",9
"95","1/10/2014","VIERNES","0",2,1,2014,"La América",5
"96","1/10/2014","VIERNES","0",2,1,2014,"Laureles Estadio",9
"97","1/10/2014","VIERNES","0",2,1,2014,"Buenos Aires",5
"98","1/10/2014","VIERNES","0",2,1,2014,"Belén",7
"100","1/10/2014","VIERNES","0",2,1,2014,"Guayabal",10
"101","1/10/2014","VIERNES","0",2,1,2014,"Doce de Octubre",2
"102","1/10/2014","VIERNES","0",2,1,2014,"Castilla",11
"103","1/10/2015","SÁBADO","0",2,1,2015,"Aranjuez",9
"104","1/10/2015","SÁBADO","0",2,1,2015,"Villa Hermosa",0
"105","1/10/2015","SÁBADO","0",2,1,2015,"San Javier",2
"107","1/10/2015","SÁBADO","0",2,1,2015,"Guayabal",6
"108","1/10/2015","SÁBADO","0",2,1,2015,"Belén",6
"109","1/10/2015","SÁBADO","0",2,1,2015,"Castilla",11
"110","1/10/2015","SÁBADO","0",2,1,2015,"Santa Cruz",3
"111","1/10/2015","SÁBADO","0",2,1,2015,"Robledo",6
"112","1/10/2015","SÁBADO","0",2,1,2015,"Popular",0
"113","1/10/2015","SÁBADO","0",2,1,2015,"Buenos Aires",1
"114","1/10/2015","SÁBADO","0",2,1,2015,"Doce de Octubre",3
"115","1/10/2015","SÁBADO","0",2,1,2015,"La América",5
"116","1/10/2015","SÁBADO","0",2,1,2015,"Manrique",3
"117","1/10/2015","SÁBADO","0",2,1,2015,"El Poblado",7
"118","1/10/2015","SÁBADO","0",2,1,2015,"La Candelaria",17
"119","1/10/2015","SÁBADO","0",2,1,2015,"Laureles Estadio",5
"120","1/10/2016","DOMINGO","0",2,1,2016,"Aranjuez",4
"121","1/10/2016","DOMINGO","0",2,1,2016,"Buenos Aires",7
"122","1/10/2016","DOMINGO","0",2,1,2016,"La Candelaria",11
"123","1/10/2016","DOMINGO","0",2,1,2016,"Popular",1
"124","1/10/2016","DOMINGO","0",2,1,2016,"Belén",1
"125","1/10/2016","DOMINGO","0",2,1,2016,"Manrique",3
"126","1/10/2016","DOMINGO","0",2,1,2016,"Santa Cruz",3
"127","1/10/2016","DOMINGO","0",2,1,2016,"Castilla",8
"128","1/10/2016","DOMINGO","0",2,1,2016,"Laureles Estadio",7
"129","1/10/2016","DOMINGO","0",2,1,2016,"Villa Hermosa",3
"130","1/10/2016","DOMINGO","0",2,1,2016,"San Javier",2
"131","1/10/2016","DOMINGO","0",2,1,2016,"Robledo",6
"132","1/10/2016","DOMINGO","0",2,1,2016,"Guayabal",3
"133","1/10/2016","DOMINGO","0",2,1,2016,"Doce de Octubre",1
"134","1/10/2016","DOMINGO","0",2,1,2016,"El Poblado",2
"135","1/10/2016","DOMINGO","0",2,1,2016,"La América",0
"137","1/10/2017","MARTES","0",3,1,2017,"Doce de Octubre",1
"138","1/10/2017","MARTES","0",3,1,2017,"Villa Hermosa",3
"139","1/10/2017","MARTES","0",3,1,2017,"Santa Cruz",1
"140","1/10/2017","MARTES","0",3,1,2017,"Castilla",12
"141","1/10/2017","MARTES","0",3,1,2017,"Belén",9
"142","1/10/2017","MARTES","0",3,1,2017,"Aranjuez",5
"143","1/10/2017","MARTES","0",3,1,2017,"Manrique",6
"144","1/10/2017","MARTES","0",3,1,2017,"San Javier",1
"145","1/10/2017","MARTES","0",3,1,2017,"La Candelaria",16
"146","1/10/2017","MARTES","0",3,1,2017,"Robledo",4
"147","1/10/2017","MARTES","0",3,1,2017,"Buenos Aires",5
"148","1/10/2017","MARTES","0",3,1,2017,"Guayabal",3
"149","1/10/2017","MARTES","0",3,1,2017,"La América",6
"151","1/10/2017","MARTES","0",3,1,2017,"Laureles Estadio",11
"152","1/10/2017","MARTES","0",3,1,2017,"El Poblado",7
"153","1/10/2017","MARTES","0",3,1,2017,"Popular",1
"154","1/10/2018","MIERCOLES","0",2,1,2018,"Popular",0
"155","1/10/2018","MIERCOLES","0",2,1,2018,"La América",4
"156","1/10/2018","MIERCOLES","0",2,1,2018,"Laureles Estadio",14
"157","1/10/2018","MIERCOLES","0",2,1,2018,"Santa Cruz",1
"158","1/10/2018","MIERCOLES","0",2,1,2018,"Castilla",21
"159","1/10/2018","MIERCOLES","0",2,1,2018,"Manrique",3
"160","1/10/2018","MIERCOLES","0",2,1,2018,"Guayabal",7
"161","1/10/2018","MIERCOLES","0",2,1,2018,"Buenos Aires",4
"162","1/10/2018","MIERCOLES","0",2,1,2018,"Doce de Octubre",3
"163","1/10/2018","MIERCOLES","0",2,1,2018,"La Candelaria",16
"164","1/10/2018","MIERCOLES","0",2,1,2018,"Robledo",5
"165","1/10/2018","MIERCOLES","0",2,1,2018,"Belén",6
"166","1/10/2018","MIERCOLES","0",2,1,2018,"Villa Hermosa",0
"168","1/10/2018","MIERCOLES","0",2,1,2018,"El Poblado",7
"169","1/10/2018","MIERCOLES","0",2,1,2018,"San Javier",1
"170","1/10/2018","MIERCOLES","0",2,1,2018,"Aranjuez",13
"171","1/11/2014","SÁBADO","0",2,1,2014,"La Candelaria",20
"172","1/11/2014","SÁBADO","0",2,1,2014,"La América",4
"173","1/11/2014","SÁBADO","0",2,1,2014,"Laureles Estadio",7
"174","1/11/2014","SÁBADO","0",2,1,2014,"Doce de Octubre",2
"175","1/11/2014","SÁBADO","0",2,1,2014,"Guayabal",4
"176","1/11/2014","SÁBADO","0",2,1,2014,"Popular",0
"177","1/11/2014","SÁBADO","0",2,1,2014,"Manrique",4
"178","1/11/2014","SÁBADO","0",2,1,2014,"El Poblado",5
"179","1/11/2014","SÁBADO","0",2,1,2014,"Castilla",12
"180","1/11/2014","SÁBADO","0",2,1,2014,"Belén",7
"181","1/11/2014","SÁBADO","0",2,1,2014,"San Javier",3
"182","1/11/2014","SÁBADO","0",2,1,2014,"Buenos Aires",2
"183","1/11/2014","SÁBADO","0",2,1,2014,"Villa Hermosa",6
"184","1/11/2014","SÁBADO","0",2,1,2014,"Robledo",10
"185","1/11/2014","SÁBADO","0",2,1,2014,"Aranjuez",5
"186","1/11/2014","SÁBADO","0",2,1,2014,"Santa Cruz",3
"188","1/11/2015","DOMINGO","0",2,1,2015,"San Javier",4
"189","1/11/2015","DOMINGO","0",2,1,2015,"Laureles Estadio",2
"190","1/11/2015","DOMINGO","0",2,1,2015,"Aranjuez",5
"191","1/11/2015","DOMINGO","0",2,1,2015,"Castilla",5
"192","1/11/2015","DOMINGO","0",2,1,2015,"Belén",6
"193","1/11/2015","DOMINGO","0",2,1,2015,"Popular",4
"195","1/11/2015","DOMINGO","0",2,1,2015,"La América",2
"196","1/11/2015","DOMINGO","0",2,1,2015,"El Poblado",2
"197","1/11/2015","DOMINGO","0",2,1,2015,"La Candelaria",10
"198","1/11/2015","DOMINGO","0",2,1,2015,"Robledo",7
"199","1/11/2015","DOMINGO","0",2,1,2015,"Buenos Aires",2
"200","1/11/2015","DOMINGO","0",2,1,2015,"Guayabal",3
"201","1/11/2015","DOMINGO","0",2,1,2015,"Santa Cruz",2
"202","1/11/2015","DOMINGO","0",2,1,2015,"Doce de Octubre",2
"203","1/11/2015","DOMINGO","0",2,1,2015,"Villa Hermosa",2
"204","1/11/2015","DOMINGO","0",2,1,2015,"Manrique",2
"205","1/11/2016","LUNES","2",3,1,2016,"Belén",3
"206","1/11/2016","LUNES","2",3,1,2016,"Buenos Aires",3
"207","1/11/2016","LUNES","2",3,1,2016,"Villa Hermosa",1
"208","1/11/2016","LUNES","2",3,1,2016,"La Candelaria",9
"209","1/11/2016","LUNES","2",3,1,2016,"Aranjuez",4
"210","1/11/2016","LUNES","2",3,1,2016,"El Poblado",3
"211","1/11/2016","LUNES","2",3,1,2016,"Manrique",4
"212","1/11/2016","LUNES","2",3,1,2016,"Doce de Octubre",3
"213","1/11/2016","LUNES","2",3,1,2016,"Guayabal",2
"214","1/11/2016","LUNES","2",3,1,2016,"Popular",0
"215","1/11/2016","LUNES","2",3,1,2016,"Santa Cruz",1
"217","1/11/2016","LUNES","2",3,1,2016,"Castilla",7
"218","1/11/2016","LUNES","2",3,1,2016,"Laureles Estadio",6
"219","1/11/2016","LUNES","2",3,1,2016,"Robledo",4
"220","1/11/2016","LUNES","2",3,1,2016,"San Javier",0
"221","1/11/2016","LUNES","2",3,1,2016,"La América",1
"223","1/11/2017","MIERCOLES","0",3,1,2017,"Belén",7
"224","1/11/2017","MIERCOLES","0",3,1,2017,"Doce de Octubre",1
"225","1/11/2017","MIERCOLES","0",3,1,2017,"Castilla",13
"226","1/11/2017","MIERCOLES","0",3,1,2017,"Aranjuez",11
"227","1/11/2017","MIERCOLES","0",3,1,2017,"El Poblado",15
"228","1/11/2017","MIERCOLES","0",3,1,2017,"Manrique",6
"229","1/11/2017","MIERCOLES","0",3,1,2017,"Popular",2
"230","1/11/2017","MIERCOLES","0",3,1,2017,"San Javier",1
"231","1/11/2017","MIERCOLES","0",3,1,2017,"La Candelaria",19
"232","1/11/2017","MIERCOLES","0",3,1,2017,"Guayabal",8
"233","1/11/2017","MIERCOLES","0",3,1,2017,"Santa Cruz",3
"234","1/11/2017","MIERCOLES","0",3,1,2017,"Buenos Aires",6
"235","1/11/2017","MIERCOLES","0",3,1,2017,"Villa Hermosa",0
"236","1/11/2017","MIERCOLES","0",3,1,2017,"Robledo",8
"237","1/11/2017","MIERCOLES","0",3,1,2017,"Laureles Estadio",10
"238","1/11/2017","MIERCOLES","0",3,1,2017,"La América",3
"239","1/11/2018","JUEVES","0",2,1,2018,"Laureles Estadio",9
"240","1/11/2018","JUEVES","0",2,1,2018,"Castilla",12
"241","1/11/2018","JUEVES","0",2,1,2018,"Aranjuez",11
"242","1/11/2018","JUEVES","0",2,1,2018,"Buenos Aires",3
"243","1/11/2018","JUEVES","0",2,1,2018,"Villa Hermosa",1
"244","1/11/2018","JUEVES","0",2,1,2018,"San Javier",2
"246","1/11/2018","JUEVES","0",2,1,2018,"Popular",1
"247","1/11/2018","JUEVES","0",2,1,2018,"Belén",6
"248","1/11/2018","JUEVES","0",2,1,2018,"Doce de Octubre",2
"249","1/11/2018","JUEVES","0",2,1,2018,"Guayabal",8
"250","1/11/2018","JUEVES","0",2,1,2018,"El Poblado",9
"251","1/11/2018","JUEVES","0",2,1,2018,"Manrique",2
"252","1/11/2018","JUEVES","0",2,1,2018,"La Candelaria",16
"253","1/11/2018","JUEVES","0",2,1,2018,"Robledo",4
"254","1/11/2018","JUEVES","0",2,1,2018,"Santa Cruz",0
"255","1/11/2018","JUEVES","0",2,1,2018,"La América",5
"256","1/12/2014","DOMINGO","0",2,1,2014,"La Candelaria",11
"257","1/12/2014","DOMINGO","0",2,1,2014,"El Poblado",4
"258","1/12/2014","DOMINGO","0",2,1,2014,"La América",1
"259","1/12/2014","DOMINGO","0",2,1,2014,"Doce de Octubre",3
"260","1/12/2014","DOMINGO","0",2,1,2014,"Castilla",5
"261","1/12/2014","DOMINGO","0",2,1,2014,"Laureles Estadio",6
"262","1/12/2014","DOMINGO","0",2,1,2014,"Guayabal",2
"263","1/12/2014","DOMINGO","0",2,1,2014,"Villa Hermosa",3
"264","1/12/2014","DOMINGO","0",2,1,2014,"Aranjuez",4
"265","1/12/2014","DOMINGO","0",2,1,2014,"Belén",9
"266","1/12/2014","DOMINGO","0",2,1,2014,"Santa Cruz",3
"267","1/12/2014","DOMINGO","0",2,1,2014,"Buenos Aires",2
"268","1/12/2014","DOMINGO","0",2,1,2014,"San Javier",1
"270","1/12/2014","DOMINGO","0",2,1,2014,"Popular",1
"271","1/12/2014","DOMINGO","0",2,1,2014,"Robledo",5
"272","1/12/2014","DOMINGO","0",2,1,2014,"Manrique",5
"273","1/12/2015","LUNES","2",3,1,2015,"Santa Cruz",0
"274","1/12/2015","LUNES","2",3,1,2015,"Villa Hermosa",3
"275","1/12/2015","LUNES","2",3,1,2015,"El Poblado",1
"276","1/12/2015","LUNES","2",3,1,2015,"Robledo",4
"277","1/12/2015","LUNES","2",3,1,2015,"Aranjuez",4
"278","1/12/2015","LUNES","2",3,1,2015,"Guayabal",4
"279","1/12/2015","LUNES","2",3,1,2015,"Laureles Estadio",5
"280","1/12/2015","LUNES","2",3,1,2015,"Castilla",6
"281","1/12/2015","LUNES","2",3,1,2015,"Buenos Aires",5
"282","1/12/2015","LUNES","2",3,1,2015,"Popular",0
"283","1/12/2015","LUNES","2",3,1,2015,"La América",1
"285","1/12/2015","LUNES","2",3,1,2015,"Belén",0
"286","1/12/2015","LUNES","2",3,1,2015,"La Candelaria",12
"287","1/12/2015","LUNES","2",3,1,2015,"Manrique",2
"288","1/12/2015","LUNES","2",3,1,2015,"Doce de Octubre",4
"289","1/12/2015","LUNES","2",3,1,2015,"San Javier",1
"290","1/12/2016","MARTES","0",3,1,2016,"Castilla",7
"292","1/12/2016","MARTES","0",3,1,2016,"La América",3
"293","1/12/2016","MARTES","0",3,1,2016,"El Poblado",10
"294","1/12/2016","MARTES","0",3,1,2016,"Aranjuez",7
"295","1/12/2016","MARTES","0",3,1,2016,"Belén",5
"296","1/12/2016","MARTES","0",3,1,2016,"Guayabal",2
"297","1/12/2016","MARTES","0",3,1,2016,"La Candelaria",33
"298","1/12/2016","MARTES","0",3,1,2016,"Popular",1
"299","1/12/2016","MARTES","0",3,1,2016,"Laureles Estadio",9
"300","1/12/2016","MARTES","0",3,1,2016,"Buenos Aires",5
"301","1/12/2016","MARTES","0",3,1,2016,"Manrique",2
"302","1/12/2016","MARTES","0",3,1,2016,"Doce de Octubre",4
"303","1/12/2016","MARTES","0",3,1,2016,"Robledo",6
"304","1/12/2016","MARTES","0",3,1,2016,"Santa Cruz",2
"305","1/12/2016","MARTES","0",3,1,2016,"San Javier",2
"306","1/12/2016","MARTES","0",3,1,2016,"Villa Hermosa",3
"307","1/12/2017","JUEVES","0",3,1,2017,"Aranjuez",9
"308","1/12/2017","JUEVES","0",3,1,2017,"Buenos Aires",3
"309","1/12/2017","JUEVES","0",3,1,2017,"Santa Cruz",1
"310","1/12/2017","JUEVES","0",3,1,2017,"Doce de Octubre",4
"311","1/12/2017","JUEVES","0",3,1,2017,"Belén",7
"313","1/12/2017","JUEVES","0",3,1,2017,"Castilla",7
"314","1/12/2017","JUEVES","0",3,1,2017,"El Poblado",6
"315","1/12/2017","JUEVES","0",3,1,2017,"La América",0
"316","1/12/2017","JUEVES","0",3,1,2017,"San Javier",3
"317","1/12/2017","JUEVES","0",3,1,2017,"Guayabal",10
"318","1/12/2017","JUEVES","0",3,1,2017,"Laureles Estadio",9
"319","1/12/2017","JUEVES","0",3,1,2017,"Robledo",4
"320","1/12/2017","JUEVES","0",3,1,2017,"La Candelaria",18
"321","1/12/2017","JUEVES","0",3,1,2017,"Manrique",0
"322","1/12/2017","JUEVES","0",3,1,2017,"Villa Hermosa",4
"323","1/12/2017","JUEVES","0",3,1,2017,"Popular",1
"324","1/12/2018","VIERNES","0",2,1,2018,"Robledo",4
"325","1/12/2018","VIERNES","0",2,1,2018,"Belén",9
"326","1/12/2018","VIERNES","0",2,1,2018,"Villa Hermosa",2
"327","1/12/2018","VIERNES","0",2,1,2018,"La Candelaria",25
"328","1/12/2018","VIERNES","0",2,1,2018,"Popular",2
"329","1/12/2018","VIERNES","0",2,1,2018,"San Javier",1
"330","1/12/2018","VIERNES","0",2,1,2018,"Santa Cruz",1
"331","1/12/2018","VIERNES","0",2,1,2018,"Castilla",8
"332","1/12/2018","VIERNES","0",2,1,2018,"Manrique",3
"333","1/12/2018","VIERNES","0",2,1,2018,"Doce de Octubre",1
"334","1/12/2018","VIERNES","0",2,1,2018,"Buenos Aires",3
"335","1/12/2018","VIERNES","0",2,1,2018,"La América",4
"337","1/12/2018","VIERNES","0",2,1,2018,"Guayabal",6
"338","1/12/2018","VIERNES","0",2,1,2018,"El Poblado",6
"339","1/12/2018","VIERNES","0",2,1,2018,"Aranjuez",6
"340","1/12/2018","VIERNES","0",2,1,2018,"Laureles Estadio",12
"341","1/13/2014","LUNES","0",3,1,2014,"Doce de Octubre",3
"342","1/13/2014","LUNES","0",3,1,2014,"Villa Hermosa",3
"343","1/13/2014","LUNES","0",3,1,2014,"El Poblado",13
"344","1/13/2014","LUNES","0",3,1,2014,"Santa Cruz",0
"345","1/13/2014","LUNES","0",3,1,2014,"Popular",1
"346","1/13/2014","LUNES","0",3,1,2014,"San Javier",1
"347","1/13/2014","LUNES","0",3,1,2014,"Buenos Aires",3
"349","1/13/2014","LUNES","0",3,1,2014,"Castilla",9
"350","1/13/2014","LUNES","0",3,1,2014,"Belén",6
"351","1/13/2014","LUNES","0",3,1,2014,"La Candelaria",20
"352","1/13/2014","LUNES","0",3,1,2014,"La América",5
"353","1/13/2014","LUNES","0",3,1,2014,"Aranjuez",6
"354","1/13/2014","LUNES","0",3,1,2014,"Laureles Estadio",17
"355","1/13/2014","LUNES","0",3,1,2014,"Guayabal",8
"356","1/13/2014","LUNES","0",3,1,2014,"Manrique",4
"357","1/13/2014","LUNES","0",3,1,2014,"Robledo",7
"358","1/13/2015","MARTES","0",3,1,2015,"San Javier",0
"359","1/13/2015","MARTES","0",3,1,2015,"Guayabal",12
"360","1/13/2015","MARTES","0",3,1,2015,"La Candelaria",35
"361","1/13/2015","MARTES","0",3,1,2015,"Manrique",2
"362","1/13/2015","MARTES","0",3,1,2015,"Belén",13
"363","1/13/2015","MARTES","0",3,1,2015,"El Poblado",11
"364","1/13/2015","MARTES","0",3,1,2015,"Laureles Estadio",14
"365","1/13/2015","MARTES","0",3,1,2015,"Robledo",14
"366","1/13/2015","MARTES","0",3,1,2015,"Doce de Octubre",5
"367","1/13/2015","MARTES","0",3,1,2015,"Villa Hermosa",2
"369","1/13/2015","MARTES","0",3,1,2015,"Castilla",21
"370","1/13/2015","MARTES","0",3,1,2015,"Santa Cruz",5
"371","1/13/2015","MARTES","0",3,1,2015,"Popular",3
"372","1/13/2015","MARTES","0",3,1,2015,"Buenos Aires",3
"373","1/13/2015","MARTES","0",3,1,2015,"La América",7
"374","1/13/2015","MARTES","0",3,1,2015,"Aranjuez",6
"375","1/13/2016","MIERCOLES","0",3,1,2016,"El Poblado",8
"376","1/13/2016","MIERCOLES","0",3,1,2016,"Aranjuez",6
"377","1/13/2016","MIERCOLES","0",3,1,2016,"Robledo",5
"378","1/13/2016","MIERCOLES","0",3,1,2016,"Popular",2
"379","1/13/2016","MIERCOLES","0",3,1,2016,"Villa Hermosa",2
"380","1/13/2016","MIERCOLES","0",3,1,2016,"San Javier",4
"381","1/13/2016","MIERCOLES","0",3,1,2016,"Manrique",3
"382","1/13/2016","MIERCOLES","0",3,1,2016,"Santa Cruz",0
"383","1/13/2016","MIERCOLES","0",3,1,2016,"Buenos Aires",9
"384","1/13/2016","MIERCOLES","0",3,1,2016,"Belén",9
"385","1/13/2016","MIERCOLES","0",3,1,2016,"Laureles Estadio",17
"386","1/13/2016","MIERCOLES","0",3,1,2016,"Doce de Octubre",2
"387","1/13/2016","MIERCOLES","0",3,1,2016,"La América",7
"388","1/13/2016","MIERCOLES","0",3,1,2016,"Guayabal",10
"390","1/13/2016","MIERCOLES","0",3,1,2016,"Castilla",7
"391","1/13/2016","MIERCOLES","0",3,1,2016,"La Candelaria",19
"392","1/13/2017","VIERNES","0",3,1,2017,"Popular",3
"393","1/13/2017","VIERNES","0",3,1,2017,"Manrique",4
"394","1/13/2017","VIERNES","0",3,1,2017,"Robledo",8
"395","1/13/2017","VIERNES","0",3,1,2017,"El Poblado",10
"396","1/13/2017","VIERNES","0",3,1,2017,"Belén",8
"398","1/13/2017","VIERNES","0",3,1,2017,"La Candelaria",29
"399","1/13/2017","VIERNES","0",3,1,2017,"Santa Cruz",2
"400","1/13/2017","VIERNES","0",3,1,2017,"Villa Hermosa",2
"401","1/13/2017","VIERNES","0",3,1,2017,"San Javier",0
"402","1/13/2017","VIERNES","0",3,1,2017,"Buenos Aires",4
"403","1/13/2017","VIERNES","0",3,1,2017,"Castilla",17
"404","1/13/2017","VIERNES","0",3,1,2017,"La América",2
"405","1/13/2017","VIERNES","0",3,1,2017,"Guayabal",7
"406","1/13/2017","VIERNES","0",3,1,2017,"Laureles Estadio",21
"407","1/13/2017","VIERNES","0",3,1,2017,"Doce de Octubre",4
"408","1/13/2017","VIERNES","0",3,1,2017,"Aranjuez",4
"409","1/13/2018","SÁBADO","0",2,1,2018,"La América",4
"410","1/13/2018","SÁBADO","0",2,1,2018,"San Javier",1
"411","1/13/2018","SÁBADO","0",2,1,2018,"Santa Cruz",0
"412","1/13/2018","SÁBADO","0",2,1,2018,"Robledo",10
"413","1/13/2018","SÁBADO","0",2,1,2018,"Belén",2
"414","1/13/2018","SÁBADO","0",2,1,2018,"Aranjuez",5
"415","1/13/2018","SÁBADO","0",2,1,2018,"Guayabal",2
"416","1/13/2018","SÁBADO","0",2,1,2018,"Laureles Estadio",5
"417","1/13/2018","SÁBADO","0",2,1,2018,"Popular",1
"418","1/13/2018","SÁBADO","0",2,1,2018,"Villa Hermosa",3
"419","1/13/2018","SÁBADO","0",2,1,2018,"Manrique",1
"420","1/13/2018","SÁBADO","0",2,1,2018,"Buenos Aires",0
"422","1/13/2018","SÁBADO","0",2,1,2018,"El Poblado",4
"423","1/13/2018","SÁBADO","0",2,1,2018,"Doce de Octubre",4
"424","1/13/2018","SÁBADO","0",2,1,2018,"La Candelaria",16
"425","1/13/2018","SÁBADO","0",2,1,2018,"Castilla",6
"426","1/14/2014","MARTES","0",3,1,2014,"Guayabal",9
"427","1/14/2014","MARTES","0",3,1,2014,"El Poblado",6
"428","1/14/2014","MARTES","0",3,1,2014,"Manrique",0
